pkEventId,fkSiteId,eventCode,description,corpsPermitNumber,vesselName,requestDate,conclusionDate,fkMemberIdprojectManager,fkFileLocationId,fkImpactedWatersId,crdpermitNumber,entityLegalName,totalEventEnvironmentalImpacts,totalEventAuthorizedImpacts,mitigationArea,actions,eventApplicantAgents,eventAttachments,eventNotes,coastalPermitMember,projects,pkSiteId,commonName,siteNumber,latSeconds,longSeconds,dnrverified,projectAddress,altLocDesc,pin,city,xrefSiteNumber,lotPhaseDistrict,fkSubDivisionId,fkWaterWayId,fkCountyId,fkIslandId,fkWaterwayTypeId,subDivisionHasRestriction,subDivisionRestriction,waterwayHasRestriction,waterwayRestriction,totalSiteImpacts,allPermitsLastExpiryDate,marinaLeaseLastExpiryDate,isAllPermitsExpired,isMarinaLeaseExpired,historicalTracking,historicalEventMemos,historicalDeletedSiteRecs,historicalCorpsPermitNums,historicalSiteHistory,isLockedForEdit,fkLastLockedBy,lastLockedAt,systemLockerBit,fkSubDivision,fkWaterWay,fkCounty,fkIsland,fkWaterwayType,siteStructures,coordinates,siteTypes,projectTypes,latitude,longitude
35189,3665,CMP20260001,Living Shoreline,,,2025-11-17T00:00:00,,33,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 59555, ""fkEventId"": 35189, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""State Of Georgia"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 59556, ""fkEventId"": 35189, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Long"", ""firstName"": ""James"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,3665,Hunt Camp On Newell Creek,01092001_120000AM,114352.164,-292121.892,True,Hunt Camp On Newell Creek,DNR WRD Ossabaw Island,,,,,-2.0,229,28,45.0,19,False,,False,,0.10335,2024-10-17T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.764490000000002,-81.14497
35083,12213,CMP20250049,"Withdrawn, due to being able to do a LOP for request. 
Riprap BST",,,2025-12-02T00:00:00,2026-01-09T00:00:00,99,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 59396, ""fkEventId"": 35083, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Ferguson"", ""firstName"": ""Jen"", ""mi"": "" "", ""company"": """", ""address1"": ""6460 S. Sylvan Lake Dr. "", ""address2"": """", ""city"": ""Sanford"", ""state"": ""FL"", ""zip"": ""32771"", ""eventApplicantAgentContacts"": []}]",[],[],,,12213,Ferguson & Vickaryous,01212022_114856AM,113938.344,-292711.356,True,Riverpoint Lane NE,Mailing: 1322 Riverpoint Lane NE,0081B0017,Townsend,12072006_105413AM,Lot 206,31.0,275,101,6.0,18,False,,False,,0.03444,2026-08-06T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.64954,-81.30871
35032,13582,CMP20250048,Placement of oyster clutch materials to promote oyster growth in 2 tidal creeks; 100 locations,202300353,,2025-11-18T00:00:00,2026-02-27T00:00:00,76,-2,1,895,,0.11478,0.11478,0.0,[],"[{""pkEventApplicantAgentId"": 59330, ""fkEventId"": 35032, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Woodson"", ""firstName"": ""Brock "", ""mi"": "" "", ""company"": ""UGA IRIS"", ""address1"": ""302 E Campus Road"", ""address2"": ""ISTEM2, Room 3211"", ""city"": ""Athens "", ""state"": ""GA"", ""zip"": ""30602"", ""eventApplicantAgentContacts"": []}]",[],[],,,13582,UGA Oyster Reef Restoration,11252025_121214PM,113117.472,-292510.476,True,Hog Hammock,Cabretta and Big Hole Creeks,,,,,592.0,218,101,51.0,3,False,,False,,0.11478,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.421519999999997,-81.25291
35027,10381,CMP20250047,Wildlife viewing platforms on tidal pond; Big Oleander Pond,202400548,,2025-11-04T00:00:00,2026-04-28T00:00:00,76,-2,1,901,,0.01139,0.01139,0.0,[],"[{""pkEventApplicantAgentId"": 59325, ""fkEventId"": 35027, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Quinn"", ""firstName"": ""Daniel"", ""mi"": "" "", ""company"": ""Jekyll Island Authority"", ""address1"": ""100 James Road"", ""address2"": """", ""city"": ""Jekyll ISland"", ""state"": ""GA"", ""zip"": ""31527"", ""eventApplicantAgentContacts"": []}]",[],[],,,10381,Oleander Golf Course - JIA,06082017_122425PM,111823.56,-293095.944,True,322 Captain Wylly Road,,,,,,-2.0,230,66,28.0,-2,False,,False,,0.06648,2031-04-28T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.0621,-81.41554000000001
35007,9308,CMP20250046,CSX Rail Bridge Replacement,,,2025-11-18T00:00:00,,33,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 59297, ""fkEventId"": 35007, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""CSX Transportation"", ""address1"": ""1590 Marietta Blvd NW"", ""address2"": """", ""city"": ""Atlanta"", ""state"": ""GA"", ""zip"": ""30318"", ""eventApplicantAgentContacts"": []}]",[],[],,,9308,CSX Railroad Trestle On Ogeechee River,04202015_031152PM,115033.644,-292634.388,True,Ogeechee River,,,,,,-2.0,227,18,-2.0,14,False,,False,,0.0,2015-04-20T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.95379,-81.28733
34732,5839,CMP20250045,Installation of stormwater outfall & riprap,2006 00147,,2025-09-16T00:00:00,,33,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 58947, ""fkEventId"": 34732, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": """", ""mi"": "" "", ""company"": ""Chatham County Department of Engineering"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58948, ""fkEventId"": 34732, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Wall"", ""firstName"": ""Brandon"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,5839,Ashley Road at Wilmington Island Road Outfall Jd,05042006_012212PM,115182.684,-291589.02,True,Canal ROW adjacent to 1001 Wilmington Island Road,Between 930 And 1002 Wilmington Island Road,,,,,-2.0,320,28,67.0,14,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.995189999999997,-80.99695
34728,5564,CMP20250044,relocation of a tidal ditch for industrial development,202400227,,2025-09-16T00:00:00,2026-03-12T00:00:00,33,-2,1,896,,1.82,1.82,0.0,[],"[{""pkEventApplicantAgentId"": 58942, ""fkEventId"": 34728, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Tollison"", ""firstName"": ""Trip"", ""mi"": "" "", ""company"": ""Savannah Economic Development Authority"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 59484, ""fkEventId"": 34728, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Wardlaw"", ""firstName"": ""Bryan"", ""mi"": "" "", ""company"": ""Rockingham Farms LLC"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58943, ""fkEventId"": 34728, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Howell"", ""firstName"": ""Asher"", ""mi"": "" "", ""company"": ""Newkirk Environmental"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,5564,Rockingham Farms Industrial park,07122005_092654AM,115295.58,-292259.34,True,120 Landmark Boulevard W,Rahn Dairy at Veterans Parkway,1-0943 -01-001,Savannah,SUBDIVIDED 03292004_120000AM,,-2.0,245,28,-2.0,1,False,,False,,2.14139,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.02655,-81.18315000000001
34710,3073,CMP20250043,Reconstruct Pearls Saltwater Grill ,198005959,,2025-03-22T00:00:00,,76,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 58913, ""fkEventId"": 34710, ""fkApplicantAgentTypeId"": 1, ""lastName"": """", ""firstName"": ""Laroche Avenue Properties, LLC"", ""mi"": "" "", ""company"": ""c/o Robert Turner"", ""address1"": ""2035 Rowland Ave"", ""address2"": ""Unit 105"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31404"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58915, ""fkEventId"": 34710, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Brown Jr"", ""firstName"": ""Alton"", ""mi"": "" "", ""company"": ""RLC"", ""address1"": ""41 Park of Commerce Way"", ""address2"": ""Suite 101"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,3073,"LaRoche Avenue Properties, LLC (Pearls Elegant Pelican)",06181999_120000AM,115199.784,-291828.42,True,7010 LaRoche Avenue,7012 LaRoche Avenue,"10298 02014, 10298 02015, 10298 02032 ",Savannah,,Lot 24,-2.0,149,28,-2.0,14,False,,False,,0.00689,2023-05-30T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.99994,-81.06344999999999
34672,290,CMP20250042,Dregde 39K cy ,2005-00988,,2025-09-04T00:00:00,2025-12-03T00:00:00,33,-2,1,887,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 58856, ""fkEventId"": 34672, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Ryan"", ""firstName"": ""Michael "", ""mi"": "" "", ""company"": ""Savannah Yacht Club"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58857, ""fkEventId"": 34672, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Sligh"", ""firstName"": ""Stuart"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,290,Savannah Yacht Club Facility,06091976_120100PM,115268.328,-291664.08,True,730 Bradley Point Road,,,Savannah,,,44.0,299,28,66.0,3,False,,False,,0.15643,2030-11-14T00:00:00,2031-05-30T00:00:00,False,False,,,,,,False,-1,,False,,,,,,[],,[],[],32.01898,-81.01780000000001
34579,13466,CMP20250041,New fishing pier and upland park,202500690,,2025-08-07T00:00:00,,102,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 58746, ""fkEventId"": 34579, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Mosley"", ""firstName"": ""Joseph"", ""mi"": "" "", ""company"": ""Liberty County Board of Commissioners"", ""address1"": ""112 North Main Street"", ""address2"": """", ""city"": ""Hinesville"", ""state"": ""GA"", ""zip"": ""31313"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 59421, ""fkEventId"": 34579, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""LaBarba"", ""firstName"": ""Sam"", ""mi"": "" "", ""company"": ""LaBarba Env Services"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,13466,Cattle Hammock Fishing Pier,08202025_082604AM,114106.842,-292629.0204,True,Cattle Hammock Road,,340D 103,Midway,,"Lot 4, 5, 6, ptn 7, ptn 40",167.0,222,92,13.0,14,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.696345,-81.285839
34432,13433,CMP20250040,Educational Dock Facility,202500724,,2025-07-18T00:00:00,,33,-2,1,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 58540, ""fkEventId"": 34432, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Kilgore"", ""firstName"": ""Keith"", ""mi"": "" "", ""company"": ""Bethesda Home for Boys"", ""address1"": ""9520 Ferguson Ave"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31406"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58541, ""fkEventId"": 34432, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Delfino"", ""firstName"": ""Lisa "", ""mi"": "" "", ""company"": ""Roberts Civil Engineering"", ""address1"": ""301 Sea Island Road"", ""address2"": """", ""city"": ""SSI"", ""state"": ""GA"", ""zip"": ""31522"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58542, ""fkEventId"": 34432, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Vick"", ""firstName"": ""Jessica"", ""mi"": "" "", ""company"": ""Roberts Civil Engineering"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,13433,Bethesda Home for Boys,07282025_124158PM,115052.184,-291928.2264,True,9520 Ferguson Avenue,,10444 01001,Savannah,,,,213,28,,18,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.95894,-81.091174
34399,3544,CMP20250039,New Riprap at canal near south end of Lake Clara,202500587,,2025-07-14T00:00:00,,102,-2,5,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 58501, ""fkEventId"": 34399, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Dekruif"", ""firstName"": ""Jeff"", ""mi"": "" "", ""company"": ""Ford Field and River Club"", ""address1"": ""48 Ford Way"", ""address2"": """", ""city"": ""Richmond Hill"", ""state"": ""GA"", ""zip"": ""31324"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58502, ""fkEventId"": 34399, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Willis"", ""firstName"": ""Matthew"", ""mi"": "" "", ""company"": ""Resource and Land Consultants"", ""address1"": ""41 Park of Commerce Way"", ""address2"": ""Suite 100"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,3544,"Ford Field And River Club (Marina, Main House & S/d, Bryco Inc.)",09132000_120100PM,114995.016,-292638.996,True,1 Club House Drive,The Ford Plantation,0544 200,Richmond Hill,,"POA & Club Properties, 432.717 Acres, 20th GMD",149.0,227,18,-2.0,14,False,,False,,137.45598,2026-10-09T00:00:00,2019-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.943060000000003,-81.28860999999999
34382,9294,CMP20250038,CMPA for Living Shoreline,202500592,,2025-07-16T00:00:00,2025-12-02T00:00:00,99,-2,5,886,,0.54304,0.54304,0.0,[],"[{""pkEventApplicantAgentId"": 58481, ""fkEventId"": 34382, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Hanly"", ""firstName"": ""Mark & Kim"", ""mi"": "" "", ""company"": """", ""address1"": ""249 Saint James Ave"", ""address2"": """", ""city"": ""St. Simons Island"", ""state"": ""GA"", ""zip"": ""31522"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58482, ""fkEventId"": 34382, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""LaBarba"", ""firstName"": ""Sam"", ""mi"": "" "", ""company"": """", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,9294,Camp Glynn,04012015_032848PM,112355.388,-293642.064,True,1800 Blythe Island RD,,03-07467,Brunswick,,,-2.0,152,66,10.0,3,False,,False,,0.5649,2030-11-14T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.20983,-81.56724
34375,5350,CMP20250037,"Replenish riprap, install new bulkhead",,,2025-07-15T00:00:00,,91,-2,5,,,0.0,0.0,0.0,[],"[{""pkEventApplicantAgentId"": 58468, ""fkEventId"": 34375, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Rhangos"", ""firstName"": ""William"", ""mi"": "" "", ""company"": ""Horsepen Properties 1 LLC"", ""address1"": ""64 McDowell Circle"", ""address2"": """", ""city"": ""Hardeeville"", ""state"": ""SC"", ""zip"": ""29927"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58469, ""fkEventId"": 34375, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Miles III"", ""firstName"": ""Raymond (Ray)"", ""mi"": "" "", ""company"": ""Agent for Jason Pilgrim Land Co LLC"", ""address1"": ""181 Catherine View"", ""address2"": """", ""city"": ""Richmond Hill "", ""state"": ""GA"", ""zip"": ""31324"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58470, ""fkEventId"": 34375, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Pilgrim"", ""firstName"": ""Jason "", ""mi"": "" "", ""company"": ""Land Co LLC"", ""address1"": ""1919 Stone Street"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31410"", ""eventApplicantAgentContacts"": []}]",[],[],,,5350,Horsepen Properties I LLC,12102004_034845PM,115197.012,-291085.416,True,30 Horsepen Point Drive,Horse Pen Point,40013 01004,Tybee,,,212.0,303,28,63.0,3,False,,False,,0.00597,2025-02-22T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.99917,-80.85706
34344,5545,CMP20250036,Non-exempt PRD modification,200501133,,2025-07-02T00:00:00,2026-05-13T00:00:00,102,-2,1,903,,0.09837,0.00184,0.0,[],"[{""pkEventApplicantAgentId"": 58420, ""fkEventId"": 34344, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Crenshaw"", ""firstName"": ""David"", ""mi"": "" "", ""company"": """", ""address1"": ""2801 River Drive"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31404"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58421, ""fkEventId"": 34344, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Willis"", ""firstName"": ""Matthew"", ""mi"": "" "", ""company"": """", ""address1"": ""41 Park of Commerce Way"", ""address2"": ""Suite 100"", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31405"", ""eventApplicantAgentContacts"": []}]",[],[],,,5545,Crenshaw,06212005_032356PM,115317.504,-291780.216,True,2801 River Drive (3216 Center Street),Unnumbered Portion Of M.J. Doyle Estate Across St.,30005 04040,Thunderbolt,,Lot 1 and 2,-2.0,320,28,-2.0,14,False,,False,,0.09837,2031-05-13T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.03264,-81.05006
34311,12367,CMP20250035,New CMPA for bulkhead,202500555,,2025-06-26T00:00:00,2025-11-18T00:00:00,99,-2,1,884,,0.00253,0.00253,0.0,[],"[{""pkEventApplicantAgentId"": 58370, ""fkEventId"": 34311, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Rountree"", ""firstName"": ""David & Leigh "", ""mi"": "" "", ""company"": ""Jolie Ryn Riverpoint, LLC"", ""address1"": ""428 North Main St. "", ""address2"": """", ""city"": ""Sylvania"", ""state"": ""GA"", ""zip"": ""30407"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58371, ""fkEventId"": 34311, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Bucey"", ""firstName"": ""Dan"", ""mi"": "" "", ""company"": ""RLC"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,12367,Rountree,06092022_091622AM,113935.356,-292689.972,True,1026 Riverpoint Ln,"Lot 87, Riverpoint Dr,",,Townsend,,Lot 87,31.0,275,101,6.0,14,False,,False,,0.00253,2030-10-31T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.64871,-81.30277000000001
34294,11078,CMP20250034,"bank stabilization (hybrid, nature based)  for south point POA properties; 3 lots",202500528,,2025-06-16T00:00:00,2026-05-15T00:00:00,76,-2,1,904,,0.2801,0.2801,0.0,[],"[{""pkEventApplicantAgentId"": 58347, ""fkEventId"": 34294, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Danos"", ""firstName"": ""Keith"", ""mi"": "" "", ""company"": ""Cumberland Harbour Property Owners Association"", ""address1"": ""354 Spinnaker Drive"", ""address2"": """", ""city"": ""St. Marys"", ""state"": ""GA"", ""zip"": ""31558"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58348, ""fkEventId"": 34294, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Goodrich"", ""firstName"": ""Matt"", ""mi"": "" "", ""company"": ""Water Environment Consultants"", ""address1"": ""P.O. Box 2221"", ""address2"": """", ""city"": ""Mount Pleasent"", ""state"": ""SC"", ""zip"": ""29465"", ""eventApplicantAgentContacts"": []}]",[],[],,,11078,Cumberland Harbour POA,02252019_095617AM,110618.136,-293439.528,True,,Cumberland Harbour Community Parcel,160C 160G,,,,99.0,239,23,-2.0,3,False,,False,,0.2801,2031-05-15T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],30.72726,-81.51098
34260,677,CMP20250033,modifications to existing yacht service center,201100597,,2025-06-04T00:00:00,2026-02-27T00:00:00,76,-2,1,898,,0.39008,0.39008,0.0,[],"[{""pkEventApplicantAgentId"": 58296, ""fkEventId"": 34260, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Goedtel"", ""firstName"": ""Paul"", ""mi"": "" "", ""company"": ""SHM SYC, LLC"", ""address1"": ""301 North Lathrop Avenue"", ""address2"": """", ""city"": ""Savannah"", ""state"": ""GA"", ""zip"": ""31415"", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58297, ""fkEventId"": 34260, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Brown"", ""firstName"": ""Alton"", ""mi"": "" "", ""company"": ""RLC"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,677,"Colonial Oil (Colonial Terminal, Enmark, Diamond Manufacturing) Plants 1 & 2",04141988_120200PM,115545.2796,-291991.9644,True,,"RM 17.5, 16.4 (Plant 2) &  15.8 (Plant 1)",,Hutchinson Island,10012002_015700,,-2.0,260,28,25.0,14,False,,False,,13.85233,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],32.095911,-81.108879
34229,3911,CMP20250032,excavation of northern ditch and stabilizing banks with living shoreline materials,201300402,,2025-05-30T00:00:00,2025-11-14T00:00:00,76,-2,1,885,,0.16173,0.16014,0.0,[],"[{""pkEventApplicantAgentId"": 58246, ""fkEventId"": 34229, ""fkApplicantAgentTypeId"": 1, ""lastName"": ""Alberson"", ""firstName"": ""Garrow "", ""mi"": "" "", ""company"": ""City of Brunswick"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}, {""pkEventApplicantAgentId"": 58247, ""fkEventId"": 34229, ""fkApplicantAgentTypeId"": 2, ""lastName"": ""Labarba"", ""firstName"": ""Sam"", ""mi"": "" "", ""company"": ""Labarba Environmental Services"", ""address1"": """", ""address2"": """", ""city"": """", ""state"": ""  "", ""zip"": """", ""eventApplicantAgentContacts"": []}]",[],[],,,3911,Howard Coffin Park Drainage Ditch,08272001_120100PM,112142.556,-293321.844,True,,City Of Brunswick,,Brunswick,,,-2.0,230,66,-2.0,-2,False,,False,,2.1615,2030-11-14T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[],31.15071,-81.47829
